variant,baseline,param_type,n_expected,n_filled,param_coverage,type_match,exact5_on_hits,exact20_on_hits,n_queries
orig,mistral,currency,196,78,0.3979591836734694,0.0,0.961038961038961,0.974025974025974,331
orig,mistral,float,1265,648,0.5122529644268775,0.0,0.9845440494590417,0.9845440494590417,331
orig,mistral,integer,207,94,0.45410628019323673,0.0,0.8924731182795699,0.8924731182795699,331
orig,mistral,percent,179,88,0.49162011173184356,0.0,0.5340909090909091,0.5340909090909091,331
