variant,method,Coverage,TypeMatch,Exact20_on_hits,InstReady,n,elapsed_s,source
noisy,tfidf_typed_greedy,0.7696642062200981,0.14368087434552687,0.19820936639118455,0.03927492447129909,331,0,measured
noisy,bm25_typed_greedy,0.7650175017999797,0.14310541757671663,0.20819444444444443,0.04229607250755287,331,1,measured
noisy,lsa_typed_greedy,0.7658278277613632,0.14411246692213453,0.1998611111111111,0.04229607250755287,331,2,measured
noisy,oracle_typed_greedy,0.8196153731741083,0.15367943570360484,0.2079075425790754,0.04229607250755287,331,0,measured
noisy,tfidf_constrained,0.41539120496824417,0.2334700043159258,0.25783475783475784,0.03625377643504532,331,1,measured
noisy,tfidf_semantic_ir_repair,0.3476411889553884,0.0,,0.0,331,1,measured
noisy,tfidf_optimization_role_repair,0.7100181121329162,0.0,,0.0,331,1,measured
noisy,tfidf_acceptance_rerank,0.7315365986816145,0.13849217248008786,0.22376811594202897,0.04229607250755287,331,1,measured
noisy,tfidf_hierarchical_acceptance_rerank,0.695942199794164,0.13566524110330755,0.2345679012345679,0.04229607250755287,331,1,measured
