variant,baseline,param_type,n_expected,n_filled,param_coverage,type_match,exact5_on_hits,exact20_on_hits,n_queries
orig,oracle,currency,196,180,0.9183673469387755,0.9833333333333333,0.3333333333333333,0.38333333333333336,331
orig,oracle,float,1265,1207,0.9541501976284585,0.9826014913007457,0.1855840927920464,0.2187241093620547,331
orig,oracle,integer,207,191,0.9227053140096618,0.9895287958115183,0.09424083769633508,0.09424083769633508,331
orig,oracle,percent,179,175,0.9776536312849162,0.6285714285714286,0.5771428571428572,0.6057142857142858,331
