variant,baseline,schema_R1,param_coverage,type_match,exact5_on_hits,exact20_on_hits,param_coverage_hits,param_coverage_miss,type_match_hits,type_match_miss,key_overlap,key_overlap_hits,key_overlap_miss,instantiation_ready,n
orig,tfidf,0.9093655589123867,0.888565596873754,0.866549177576368,0.23553614197944095,0.2613912814943743,0.9439043606817693,0.3333333333333333,0.9196936138796604,0.3333333333333333,0.9217810386994677,0.994779307071666,0.18936507936507938,0.8006042296072508,331
